Log file open, 12/30/22 11:24:25
[2022.12.30-05.55.01:728][  0]LogMeshReduction: Using QuadricMeshReduction for automatic static mesh reduction
[2022.12.30-05.55.01:728][  0]LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
[2022.12.30-05.55.01:728][  0]LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
[2022.12.30-05.55.01:728][  0]LogMeshReduction: No distributed automatic mesh merging module available
[2022.12.30-05.55.01:728][  0]LogMeshMerging: No distributed automatic mesh merging module available
[2022.12.30-05.55.04:572][  0]LogNetVersion: WarehouseWreckage2 1.0.0, NetCL: 23058290, EngineNetVer: 30, GameNetVer: 0 (Checksum: 1834758216)
[2022.12.30-05.55.08:061][  0]LogUObjectArray: 20936 objects as part of root set at end of initial load.
[2022.12.30-05.55.08:061][  0]LogUObjectAllocator: 5786176 out of 0 bytes used by permanent object pool.
[2022.12.30-05.55.08:061][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2022.12.30-05.55.09:621][  0]LogSlate: Border
[2022.12.30-05.55.09:621][  0]LogSlate: BreadcrumbButton
[2022.12.30-05.55.09:621][  0]LogSlate: Brushes.Title
[2022.12.30-05.55.09:621][  0]LogSlate: Default
[2022.12.30-05.55.09:621][  0]LogSlate: Icons.Save
[2022.12.30-05.55.09:621][  0]LogSlate: Icons.Toolbar.Settings
[2022.12.30-05.55.09:621][  0]LogSlate: ListView
[2022.12.30-05.55.09:621][  0]LogSlate: SoftwareCursor_CardinalCross
[2022.12.30-05.55.09:621][  0]LogSlate: SoftwareCursor_Grab
[2022.12.30-05.55.09:621][  0]LogSlate: TableView.DarkRow
[2022.12.30-05.55.09:621][  0]LogSlate: TableView.Row
[2022.12.30-05.55.09:621][  0]LogSlate: TreeView
[2022.12.30-05.55.15:187][  0]LogTurnkeySupport: Turnkey Device: Win64@DESKTOP-M5DK9EG: (Name=DESKTOP-M5DK9EG, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2022.12.30-05.55.16:416][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2022.12.30-05.55.16:418][  0]LogUdpMessaging: Display: Added local interface '192.168.1.6' to multicast group '230.0.0.1:6666'
[2022.12.30-05.55.16:452][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2022.12.30-05.55.16:980][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: 383CD72D470F625A55997C9783F81EE6 | Instance: B0BAF15F43C075BD078D578C822DE5E2 (DESKTOP-M5DK9EG-4424).
[2022.12.30-05.55.17:844][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2022.12.30-05.55.17:859][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2022.12.30-05.55.19:619][  0]LogPython: Using Python 3.9.7
[2022.12.30-05.55.22:864][  0]SourceControl: Source control is disabled
[2022.12.30-05.55.22:887][  0]SourceControl: Source control is disabled
[2022.12.30-05.55.23:058][  0]SourceControl: Source control is disabled
[2022.12.30-05.55.23:068][  0]LogUProjectInfo: Found projects:
[2022.12.30-05.55.23:089][  0]LogVSAccessor: Display: Unable to create Visual Studio setup instance: 80040154
[2022.12.30-05.55.23:090][  0]LogVSAccessor: Display: Unable to create Visual Studio setup instance: 80040154
[2022.12.30-05.55.23:090][  0]LogVSAccessor: Display: Unable to create Visual Studio setup instance: 80040154
[2022.12.30-05.55.23:547][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2022.12.30-05.55.23:583][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2022.12.30-05.55.23:583][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2022.12.30-05.55.24:474][  0]LogOpenImageDenoise: OIDN starting up
[2022.12.30-05.55.25:194][  0]LogCollectionManager: Loaded 0 collections in 0.000703 seconds
[2022.12.30-05.55.25:195][  0]LogFileCache: Scanning file cache for directory 'E:/Unreal Projects/WarehouseWreckage2/Saved/Collections/' took 0.00s
[2022.12.30-05.55.25:197][  0]LogFileCache: Scanning file cache for directory 'E:/Unreal Projects/WarehouseWreckage2/Content/Developers/jaitl/Collections/' took 0.00s
[2022.12.30-05.55.25:198][  0]LogFileCache: Scanning file cache for directory 'E:/Unreal Projects/WarehouseWreckage2/Content/Collections/' took 0.00s
[2022.12.30-05.55.25:887][  0]LogEngine: Initializing Engine...
[2022.12.30-05.55.25:941][  0]LogStylusInput: Initializing StylusInput subsystem.
[2022.12.30-05.55.25:966][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
[2022.12.30-05.55.27:096][  0]LogInit: Initializing FReadOnlyCVARCache
[2022.12.30-05.55.27:148][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.30-05.55.27:213][  0]LogAIModule: Creating AISystem for world Untitled
[2022.12.30-05.55.27:214][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2022.12.30-05.55.27:214][  0]LogInit: Texture streaming: Enabled
[2022.12.30-05.55.27:308][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2022.12.30-05.55.27:453][  0]LogAudio: Display: Initializing Audio Device Manager...
[2022.12.30-05.55.27:573][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2022.12.30-05.55.27:585][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2022.12.30-05.55.27:586][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2022.12.30-05.55.27:587][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2022.12.30-05.55.27:587][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2022.12.30-05.55.27:587][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2022.12.30-05.55.27:587][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2022.12.30-05.55.27:588][  0]LogAudio: Display: Audio Device Manager Initialized
[2022.12.30-05.55.27:588][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2022.12.30-05.55.27:588][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.30-05.55.27:588][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.30-05.55.27:588][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.30-05.55.27:588][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.30-05.55.27:588][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.30-05.55.27:588][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.30-05.55.27:588][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.30-05.55.27:588][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.30-05.55.27:588][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.30-05.55.27:588][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.30-05.55.27:588][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.30-05.55.27:678][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.30-05.55.27:724][  0]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2022.12.30-05.55.27:725][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.30-05.55.27:834][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.30-05.55.27:834][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.30-05.55.27:835][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2022.12.30-05.55.27:835][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2022.12.30-05.55.27:836][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2022.12.30-05.55.27:836][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2022.12.30-05.55.27:836][  0]LogInit: FAudioDevice initialized.
[2022.12.30-05.55.27:837][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2022.12.30-05.55.27:877][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2022.12.30-05.55.27:891][  0]LogLiveCoding: Display: Starting LiveCoding
[2022.12.30-05.55.27:891][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2022.12.30-05.55.27:893][  0]LogLiveCoding: Display: First instance in process group "UE_WarehouseWreckage2_0x739299dd", spawning console
[2022.12.30-05.55.27:897][  0]LogLiveCoding: Display: Waiting for server
[2022.12.30-05.55.28:714][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2022.12.30-05.55.28:865][  0]LogInit: Transaction tracking system initialized
[2022.12.30-05.55.29:022][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded ../../../../../Unreal Projects/WarehouseWreckage2/Saved/SourceControl/UncontrolledChangelists.json
[2022.12.30-05.55.29:022][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2022.12.30-05.55.29:024][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.00245 seconds (Found 115 uncontrolled assets)
[2022.12.30-05.55.29:235][  0]BlueprintLog: New page: Editor Load
[2022.12.30-05.55.29:900][  0]LocalizationService: Localization service is disabled
[2022.12.30-05.55.30:199][  0]TimingProfiler: Initialize
[2022.12.30-05.55.30:199][  0]TimingProfiler: OnSessionChanged
[2022.12.30-05.55.30:199][  0]LoadingProfiler: Initialize
[2022.12.30-05.55.30:199][  0]LoadingProfiler: OnSessionChanged
[2022.12.30-05.55.30:199][  0]NetworkingProfiler: Initialize
[2022.12.30-05.55.30:199][  0]NetworkingProfiler: OnSessionChanged
[2022.12.30-05.55.30:199][  0]MemoryProfiler: Initialize
[2022.12.30-05.55.30:199][  0]MemoryProfiler: OnSessionChanged
[2022.12.30-05.55.31:000][  0]LogVSAccessor: Display: Unable to create Visual Studio setup instance: 80040154
[2022.12.30-05.55.31:001][  0]LogVSAccessor: Display: Unable to create Visual Studio setup instance: 80040154
[2022.12.30-05.55.31:001][  0]LogVSAccessor: Display: Unable to create Visual Studio setup instance: 80040154
[2022.12.30-05.55.32:035][  0]LogFileCache: Scanning file cache for directory 'E:/Unreal Projects/WarehouseWreckage2/Content/' took 0.00s
[2022.12.30-05.55.33:190][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2022.12.30-05.55.36:132][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2022.12.30-05.55.36:187][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2022.12.30-05.55.36:189][  0]SourceControl: Source control is disabled
[2022.12.30-05.55.36:189][  0]LogUnrealEdMisc: Loading editor; pre map load, took 78.490
[2022.12.30-05.55.36:207][  0]LogFactory: FactoryCreateFile: PackFactory with PackFactory (0 0 E:/Epic game installation/UE_5.1/FeaturePacks/StarterContent.upack)
[2022.12.30-05.55.36:291][  0]LogPackFactory: Finished extracting 8 files (including 0 errors).
[2022.12.30-05.55.36:904][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset"
[2022.12.30-05.55.36:974][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse01.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Collapse01.uasset"
[2022.12.30-05.55.36:989][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse02.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Collapse02.uasset"
[2022.12.30-05.55.36:989][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse_Cue.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Collapse_Cue.uasset"
[2022.12.30-05.55.37:355][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion01.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Explosion01.uasset"
[2022.12.30-05.55.37:370][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion02.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Explosion02.uasset"
[2022.12.30-05.55.37:371][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion_Cue.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Explosion_Cue.uasset"
[2022.12.30-05.55.37:374][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Fire01.uasset"
[2022.12.30-05.55.37:375][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Floor_400x400.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Architecture/Floor_400x400.uasset"
[2022.12.30-05.55.37:376][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01_Cue.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Fire01_Cue.uasset"
[2022.12.30-05.55.37:379][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Fire_Sparks01.uasset"
[2022.12.30-05.55.37:387][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset"
[2022.12.30-05.55.37:387][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2022.12.30-05.55.37:388][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Pillar_50x500.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Architecture/Pillar_50x500.uasset"
[2022.12.30-05.55.37:392][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Light01.uasset"
[2022.12.30-05.55.37:393][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/SM_AssetPlatform.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Architecture/SM_AssetPlatform.uasset"
[2022.12.30-05.55.37:393][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Light01_Cue.uasset"
[2022.12.30-05.55.37:394][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset"
[2022.12.30-05.55.37:395][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Light02.uasset"
[2022.12.30-05.55.37:396][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset"
[2022.12.30-05.55.37:396][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Light02_Cue.uasset"
[2022.12.30-05.55.37:397][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x200.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Architecture/Wall_400x200.uasset"
[2022.12.30-05.55.37:397][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset"
[2022.12.30-05.55.37:398][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset"
[2022.12.30-05.55.37:401][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Smoke01.uasset"
[2022.12.30-05.55.37:401][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset"
[2022.12.30-05.55.37:467][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x300.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Architecture/Wall_400x300.uasset"
[2022.12.30-05.55.37:467][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2022.12.30-05.55.37:468][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset"
[2022.12.30-05.55.37:502][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x400.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Architecture/Wall_400x400.uasset"
[2022.12.30-05.55.37:502][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2022.12.30-05.55.37:531][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/BP_LightStudio.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Blueprints/BP_LightStudio.uasset"
[2022.12.30-05.55.37:531][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_500x500.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Architecture/Wall_500x500.uasset"
[2022.12.30-05.55.37:636][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Starter_Birds01.uasset"
[2022.12.30-05.55.37:636][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x300.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Architecture/Wall_Door_400x300.uasset"
[2022.12.30-05.55.37:704][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music01.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Starter_Music01.uasset"
[2022.12.30-05.55.37:705][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music_Cue.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Starter_Music_Cue.uasset"
[2022.12.30-05.55.37:705][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x400.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Architecture/Wall_Door_400x400.uasset"
[2022.12.30-05.55.37:751][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind05.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Starter_Wind05.uasset"
[2022.12.30-05.55.37:817][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind06.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Starter_Wind06.uasset"
[2022.12.30-05.55.37:817][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x300.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Architecture/Wall_Window_400x300.uasset"
[2022.12.30-05.55.37:836][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Steam01.uasset"
[2022.12.30-05.55.37:931][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x400.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Architecture/Wall_Window_400x400.uasset"
[2022.12.30-05.55.37:931][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01_Cue.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Audio/Steam01_Cue.uasset"
[2022.12.30-05.55.37:942][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2022.12.30-05.55.37:947][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Shapes/Shape_Cube.uasset"
[2022.12.30-05.55.38:639][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset"
[2022.12.30-05.55.38:641][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cylinder.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Shapes/Shape_Cylinder.uasset"
[2022.12.30-05.55.38:644][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset"
[2022.12.30-05.55.38:648][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Shapes/Shape_Pipe.uasset"
[2022.12.30-05.55.38:745][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset"
[2022.12.30-05.55.38:746][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_180.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Shapes/Shape_Pipe_180.uasset"
[2022.12.30-05.55.39:899][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset"
[2022.12.30-05.55.39:903][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_90.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Shapes/Shape_Pipe_90.uasset"
[2022.12.30-05.55.39:948][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset"
[2022.12.30-05.55.39:949][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Plane.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Shapes/Shape_Plane.uasset"
[2022.12.30-05.55.39:994][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2022.12.30-05.55.40:002][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Ambient_Dust.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Particles/P_Ambient_Dust.uasset"
[2022.12.30-05.55.40:132][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset"
[2022.12.30-05.55.40:133][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Sphere.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Shapes/Shape_Sphere.uasset"
[2022.12.30-05.55.40:250][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset"
[2022.12.30-05.55.40:251][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Torus.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Shapes/Shape_Torus.uasset"
[2022.12.30-05.55.40:252][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Shapes/Shape_Trim.uasset"
[2022.12.30-05.55.40:270][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset" to "../../../../../Unreal Projects/WarehouseWreckage2/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset"
